id,created_date,modified_date,is_deleted,mark,name,user_id,car_detail_id,image_id,car_brand_id,car_model_id,pinned,order
3305238,2023-02-06 03:31:25.245584+00,2023-02-14 03:01:46.972745+00,t,Hyundai,porter,1051454,2881932,,33,,f,1
3304903,2023-02-06 02:28:52.199851+00,2023-02-06 02:28:52.199905+00,f,Chevrolet,Lacetti,16572,2881699,,12,119,f,1
3304394,2023-02-05 19:18:18.120248+00,2023-02-05 19:18:18.120302+00,f,ВАЗ (Lada),2106,1036383,861884,,80,485,f,2
3759097,2023-03-12 16:04:24.442919+00,2023-03-12 16:04:24.442962+00,f,ВАЗ (Lada),2106,2013036,861884,,80,485,f,1
3346428,2023-02-07 11:47:56.705207+00,2023-02-07 11:47:56.705252+00,f,Chevrolet,Nexia 3,1068134,861884,,12,129,f,3
3352684,2023-02-07 14:59:36.251865+00,2023-02-07 14:59:36.251917+00,f,Chevrolet,Nexia 3,74241,2881255,,12,129,f,3
3304264,2023-02-05 18:47:57.092842+00,2023-02-05 18:47:57.092885+00,f,Daewoo,Nexia,1780346,2881255,,16,167,f,1
3587921,2023-02-25 21:19:18.859979+00,2023-02-25 21:19:18.86002+00,f,Daewoo,Damas,1413939,2881235,,16,154,f,1
3369537,2023-02-08 10:12:38.989235+00,2023-02-08 10:12:38.989281+00,f,Chevrolet,Damas,1183076,2881235,,12,114,f,1
3304228,2023-02-05 18:40:13.628097+00,2023-02-05 18:40:13.628134+00,f,Chevrolet,Damas,76185,2881235,,12,114,f,1
3306280,2023-02-06 06:24:41.261744+00,2023-02-06 06:24:41.261883+00,f,Chevrolet,Lacetti,1860791,2881962,,12,,f,1
3305272,2023-02-06 03:36:27.790748+00,2023-02-06 03:36:27.790789+00,f,Chevrolet,Lacetti,816513,2881962,,12,119,f,1
3305014,2023-02-06 02:52:34.370239+00,2023-02-06 02:52:34.370277+00,f,Chevrolet,Cobalt,1859560,2881768,,12,111,f,1
3303918,2023-02-05 17:43:46.195992+00,2023-02-05 17:43:46.196056+00,f,Chevrolet,Gentra,1274169,2881016,,12,120,f,1
3305057,2023-02-06 03:02:48.431761+00,2023-02-10 12:39:40.967735+00,t,Daewoo,Nexia,1662282,2881796,,16,167,f,2
3808152,2023-03-16 20:20:04.00957+00,2023-03-16 20:20:04.009607+00,f,Daewoo,Nexia,1236756,2881369,17134243,16,167,f,1
3371448,2023-02-08 12:05:24.603357+00,2023-02-08 12:05:24.603474+00,f,Daewoo,Nexia,922991,2881369,,16,167,f,1
3304430,2023-02-05 19:28:53.379473+00,2023-02-05 19:28:53.379529+00,f,Daewoo,Nexia,1859264,2881369,,16,167,f,1
3304732,2023-02-06 00:06:52.793298+00,2023-02-06 00:06:52.79332+00,f,Chevrolet,Lacetti,1040971,2881592,,12,119,f,2
3622615,2023-02-28 16:31:09.816066+00,2023-02-28 16:31:09.816154+00,f,Chevrolet,Lacetti,1950973,2881592,,12,119,f,2
3812979,2023-03-17 09:23:54.399993+00,2023-03-17 09:23:54.400046+00,f,isuzu,nqr,29452,3243270,,,,f,1
3305080,2023-02-06 03:06:55.054542+00,2023-02-06 03:06:55.054576+00,f,Chevrolet,Gentra,1501887,2881813,13901533,12,120,f,1
3304208,2023-02-05 18:37:28.676499+00,2023-02-05 18:37:28.67657+00,f,Chevrolet,Spark,1859140,2881225,,12,133,f,1
3305237,2023-02-06 03:31:24.18966+00,2023-02-06 03:31:24.189688+00,f,Isuzu,Isuzu,1251251,2881933,,35,,f,1
3500119,2023-02-18 11:54:34.73979+00,2023-02-18 11:54:34.739825+00,f,Chevrolet,Cobalt,1857730,2881892,,12,111,f,1
3305189,2023-02-06 03:24:15.651758+00,2023-02-06 03:24:15.651803+00,f,Chevrolet,Cobalt,1859631,2881892,,12,111,f,1
3304917,2023-02-06 02:31:53.698378+00,2023-02-06 02:31:53.698429+00,f,Ravon,R4,394834,2881709,,58,382,f,1
3304812,2023-02-06 01:43:14.322467+00,2023-02-06 01:43:14.3225+00,f,Chevrolet,Cobalt,1298086,2881643,,12,111,f,1
3304508,2023-02-05 19:54:35.512591+00,2023-02-05 19:54:35.512618+00,f,Daewoo,Nexia,1859291,2881427,,16,167,f,1
3304184,2023-02-05 18:33:09.975975+00,2023-02-12 14:53:22.421617+00,t,Chevrolet,Spark,1699961,2881203,,12,133,f,1
3304005,2023-02-05 17:59:39.847899+00,2023-02-05 17:59:39.847947+00,f,Chevrolet,Nexia 2,1859069,2881067,,12,128,f,1
3580562,2023-02-25 07:52:38.431699+00,2023-02-25 07:52:38.431758+00,f,Chevrolet,Gentra,104225,2881585,,12,120,f,1
3304724,2023-02-05 23:37:31.831623+00,2023-02-25 07:51:39.511867+00,t,Chevrolet,Gentra,104225,2881585,,12,120,f,2
3304278,2023-02-05 18:51:28.185411+00,2023-02-05 18:51:28.185453+00,f,Chevrolet,Matiz,1233589,2881268,,12,125,f,1
3304865,2023-02-06 02:10:29.490534+00,2023-02-06 02:10:29.490577+00,f,Iveco,Daily,472971,2881676,13901280,36,237,f,5
446274,2022-01-02 13:56:59.437115+00,2022-01-02 13:56:59.437135+00,f,Chevrolet,Equinox,306274,717474,4509846,12,116,f,3
3962627,2023-03-30 06:08:01.334031+00,2023-03-30 06:08:01.33416+00,f,Chevrolet,Tracker,2125058,2881297,18639628,12,137,f,7
3304320,2023-02-05 19:02:17.361126+00,2023-02-05 19:02:17.361161+00,f,Chevrolet,Tracker,373743,2881297,17882959,12,137,f,3
3825922,2023-03-18 12:48:40.625856+00,2023-03-18 12:48:40.625895+00,f,Chevrolet,Gentra,2065074,2881564,17307454,12,120,f,1
3304709,2023-02-05 22:55:29.740549+00,2023-02-05 22:55:29.740578+00,f,Chevrolet,Gentra,1859395,2881564,,12,120,f,1
3304346,2023-02-05 19:06:25.96442+00,2023-02-05 19:06:25.964483+00,f,Chevrolet,Damas,1481963,2881312,13900372,12,114,f,2
3304170,2023-02-05 18:31:26.124897+00,2023-02-05 18:31:26.124928+00,f,Chevrolet,Lacetti,1859132,2881194,,12,119,f,1
3304584,2023-02-05 20:30:23.248579+00,2023-02-05 20:30:23.248628+00,f,Daewoo,Tico,1859318,2881480,,16,173,f,2
3304101,2023-02-05 18:18:37.023158+00,2023-02-05 18:18:37.023235+00,f,Chevrolet,Labo,1859122,2881125,,12,118,f,1
3304084,2023-02-05 18:14:11.338315+00,2023-02-05 18:14:11.338357+00,f,Chevrolet,Labo,1522949,2881125,,12,118,f,3
3304967,2023-02-06 02:42:32.002421+00,2023-02-06 02:42:32.002464+00,f,Chevrolet,Lacetti,1859534,2881741,,12,119,f,1
3304593,2023-02-05 20:32:37.562678+00,2023-02-05 20:32:37.562732+00,f,Chevrolet,Nexia 3,1854723,2881483,,12,129,f,1
3304220,2023-02-05 18:39:39.805367+00,2023-02-05 18:39:39.8054+00,f,Daewoo,Nexia,819161,2881232,,16,167,f,1
3305011,2023-02-06 02:52:12.474493+00,2023-02-06 02:52:12.474552+00,f,Chevrolet,Nexia 3,1100965,2881766,13901489,12,129,f,2
3305197,2023-02-06 03:25:05.972323+00,2023-02-06 03:25:05.972378+00,f,Daewoo,Nexia II,1859618,2881898,,16,168,f,1
3304055,2023-02-05 18:08:22.215722+00,2023-02-05 18:08:22.215769+00,f,Chevrolet,Cobalt,1859097,2881102,,12,111,f,1
3483414,2023-02-17 06:57:29.952924+00,2023-02-17 06:57:29.952976+00,f,Daewoo,Nexia,1729960,2881635,19113929,16,167,f,1
3304802,2023-02-06 01:38:06.720688+00,2023-02-06 01:38:06.720722+00,f,Daewoo,Nexia,1859182,2881635,,16,167,f,1
3305107,2023-02-06 03:11:35.134363+00,2023-02-06 03:11:35.134416+00,f,Chevrolet,Damas,886576,2881828,,12,114,f,2
3304897,2023-02-06 02:26:58.823143+00,2023-02-06 02:26:58.823262+00,f,Chevrolet,Spark,1859509,2881695,,12,133,f,1
3304806,2023-02-06 01:40:06.097016+00,2023-02-06 01:40:06.097061+00,f,Chevrolet,Nexia 2,1859455,2881639,,12,128,f,1
3304662,2023-02-05 21:41:30.870919+00,2023-02-05 21:41:30.87095+00,f,Chevrolet,Spark,147744,2881527,,12,133,f,1
3304013,2023-02-05 18:01:33.65503+00,2023-02-05 18:01:33.655075+00,f,Chevrolet,Damas,1713505,2881072,,12,114,f,1
3304080,2023-02-05 18:13:48.445419+00,2023-02-05 18:13:48.445468+00,f,Chevrolet,Cobalt,514464,2881122,,12,111,f,1
3823461,2023-03-18 08:57:06.72906+00,2023-03-19 14:20:18.170071+00,t,Chevrolet,Nexia 3,115706,2881533,,12,129,f,1
3304671,2023-02-05 21:54:35.607883+00,2023-02-05 21:54:35.607911+00,f,Chevrolet,Nexia 3,1859370,2881533,,12,129,f,1
3402944,2023-02-10 14:42:35.81725+00,2023-02-10 14:42:35.817331+00,f,Chevrolet,Equinox,1885560,2881466,,12,116,f,1
3304568,2023-02-05 20:23:53.116663+00,2023-02-05 20:23:53.116692+00,f,Chevrolet,Equinox,1356261,2881466,13983179,12,116,f,1
3305015,2023-02-06 02:52:38.715698+00,2023-02-06 02:52:38.715768+00,f,Chevrolet,Matiz,1859311,2881769,,12,125,f,1
3304777,2023-02-06 01:07:29.446758+00,2023-02-06 01:07:29.446786+00,f,Chevrolet,Gentra,1859434,2881622,13901154,12,120,f,1
3303963,2023-02-05 17:51:24.270658+00,2023-03-29 13:28:51.805564+00,t,Chevrolet,Cobalt,1829802,2881047,,12,111,f,1
3470872,2023-02-16 06:32:49.406938+00,2023-02-21 02:16:51.312382+00,t,Chevrolet,Cobalt,1751807,2881047,,12,111,f,2
3304723,2023-02-05 23:33:00.671587+00,2023-02-05 23:33:00.671616+00,f,ВАЗ (Lada),2106,1859405,2881582,,80,485,f,1
3304037,2023-02-05 18:04:25.496344+00,2023-02-05 18:04:25.496382+00,f,Chevrolet,Damas,1859078,2881091,13900037,12,114,f,2
3304773,2023-02-06 01:03:29.180513+00,2023-04-04 08:26:32.192686+00,f,МАСКИВИЧ,412,1099580,2881620,13901153,,,f,8
3304899,2023-02-06 02:27:16.848093+00,2023-02-23 04:44:55.990785+00,t,Chevrolet,Damas,1846090,2881696,13901353,12,114,f,1
3304159,2023-02-05 18:29:11.025761+00,2023-02-05 18:29:11.025796+00,f,Chevrolet,Nexia,410981,2881183,,12,127,f,4
3367363,2023-02-08 08:25:42.956424+00,2023-02-10 22:37:24.21203+00,t,Daewoo,Nexia,1652978,2881759,,16,167,f,2
3368831,2023-02-08 09:38:13.185583+00,2023-02-10 03:31:24.027707+00,t,Chevrolet,Nexia 2,677177,2881759,,12,128,f,1
3304991,2023-02-06 02:47:54.102319+00,2023-02-06 02:47:54.102379+00,f,Daewoo,Nexia,1449643,2881759,,16,167,f,1
3304980,2023-02-06 02:45:20.799413+00,2023-02-06 02:45:20.799456+00,f,Chevrolet,Nexia 2,1859538,2881752,13901513,12,128,f,1
3304290,2023-02-05 18:54:16.199767+00,2023-02-05 18:54:16.199816+00,f,Daewoo,Matiz (Standart),913087,2881277,,16,163,f,1
3305019,2023-02-06 02:53:36.499119+00,2023-02-06 02:53:36.49916+00,f,Chevrolet,Damas,1859557,2881773,13901492,12,114,f,1
3305217,2023-02-06 03:28:56.305325+00,2023-02-06 03:28:56.305437+00,f,Chevrolet,Tracker,653872,2881917,,12,137,f,1
3304245,2023-02-05 18:45:22.76464+00,2023-02-05 18:45:22.764687+00,f,Chevrolet,Damas,1855515,2881247,,12,114,f,2
3305121,2023-02-06 03:14:11.892593+00,2023-02-06 03:14:11.89266+00,f,Daewoo,Damas,1382399,2881840,14442201,16,154,f,1
3304805,2023-02-06 01:39:06.681639+00,2023-02-06 01:39:06.681679+00,f,Chery,JETOUR X70,1094212,2881638,13901195,11,,f,4
3304949,2023-02-06 02:38:28.255669+00,2023-02-06 02:38:28.255735+00,f,Chevrolet,Damas,1859523,2881729,13901387,12,114,f,2
3305151,2023-02-06 03:19:13.302006+00,2023-02-06 15:48:01.776203+00,t,Chevrolet,Cobalt,1015323,2881865,,12,111,f,1
3304000,2023-02-05 17:57:54.695309+00,2023-02-05 17:57:54.695452+00,f,DAMAS,Damas,1859041,2881062,13899970,,114,f,1
3305269,2023-02-06 03:35:39.668655+00,2023-02-06 03:35:39.668703+00,f,Chevrolet,Damas,1321345,2881947,,12,154,f,1
3305260,2023-02-06 03:33:52.543079+00,2023-02-06 03:33:52.543122+00,f,Daewoo,Damas,1859653,2881947,,16,154,f,4
3304974,2023-02-06 02:43:57.098657+00,2023-02-06 02:43:57.098701+00,f,Chevrolet,Damas,1847808,2881746,13901469,12,114,f,1
3303931,2023-02-05 17:45:57.333582+00,2023-02-05 17:45:57.333648+00,f,Москвич,412,1859034,2881026,,87,553,f,1
3305264,2023-02-06 03:34:37.167879+00,2023-02-06 03:34:37.167926+00,f,Chevrolet,Matiz,178461,2881950,,12,125,f,1
3304721,2023-02-05 23:24:47.647469+00,2023-02-05 23:24:47.647506+00,f,Chevrolet,Damas,1165419,2881579,,12,114,f,1
3304904,2023-02-06 02:28:56.282636+00,2023-02-06 02:28:56.282679+00,f,Chevrolet,Spark,1322756,2881700,,12,133,f,1
3797994,2023-03-16 05:01:57.862668+00,2023-03-16 05:01:57.862741+00,f,Chevrolet,Spark,2053092,2881144,,12,133,f,1
3304107,2023-02-05 18:19:53.011731+00,2023-02-05 18:19:53.011777+00,f,Chevrolet,Spark,1590522,2881144,,12,133,f,1
3304056,2023-02-05 18:08:39.056663+00,2023-02-10 20:04:02.454281+00,t,Chevrolet,Lacetti,1103413,2881104,,12,119,f,1
3304325,2023-02-05 19:03:12.900357+00,2023-02-05 19:03:12.900409+00,f,ЗиЛ,zil,1030914,2881300,13900517,123,,f,1
3304473,2023-02-05 19:41:57.049594+00,2023-02-05 19:41:57.049646+00,f,Lexus,Espero,1859251,2881396,,44,155,f,1
3304877,2023-02-06 02:19:05.899781+00,2023-02-06 02:19:05.899815+00,f,Chevrolet,Nexia 2,1777712,2881684,,12,128,f,1
3635048,2023-03-01 18:13:02.500475+00,2023-03-01 18:13:02.500546+00,f,Chevrolet,Damas,232067,2881335,17051130,12,114,f,1
3304375,2023-02-05 19:12:30.567148+00,2023-02-05 19:12:30.567234+00,f,Chevrolet,Damas,530601,2881335,,12,114,f,1
3311205,2023-02-06 11:43:36.358254+00,2023-02-06 11:43:36.358304+00,f,Qóblt,Qóblt,1859310,2881465,13919602,,,f,1
3304566,2023-02-05 20:22:45.845811+00,2023-02-05 20:22:45.845856+00,f,Chevrolet,Cobalt,1854629,2881465,,12,111,f,3
3304945,2023-02-06 02:38:07.524122+00,2023-02-06 02:38:07.524178+00,f,Chevrolet,Nexia 3,367654,2881727,,12,129,f,1
3306457,2023-02-06 06:48:05.227973+00,2023-02-25 19:48:37.720258+00,t,Chevrolet,Gentra,469194,2881671,,12,120,f,1
3304862,2023-02-06 02:07:51.126655+00,2023-02-06 02:07:51.126686+00,f,Chevrolet,Lacetti,1859440,2881671,13901281,12,119,f,1
3305277,2023-02-06 03:37:07.688905+00,2023-02-06 03:37:07.688949+00,f,Chevrolet,Lacetti,1846060,2881968,,12,119,f,2
3304661,2023-02-05 21:40:42.252664+00,2023-02-05 21:40:42.252697+00,f,Chevrolet,Gentra,1859363,2881526,,12,120,f,2
3549301,2023-02-22 12:50:28.748897+00,2023-02-22 12:50:28.748945+00,f,Hyundai,E,1911881,2881370,,,,f,1
3304429,2023-02-05 19:28:48.349404+00,2023-02-05 19:28:48.349431+00,f,Hyundai,elantra,1859260,2881370,,33,,f,1
3461376,2023-02-15 09:49:23.369492+00,2023-02-15 09:49:23.369541+00,f,Chevrolet,Spark,1857539,2881608,,12,133,f,1
3304821,2023-02-06 01:48:13.670467+00,2023-02-06 01:48:13.670508+00,f,Chevrolet,Nexia 3,1268200,2881647,13901218,12,129,f,1
3304382,2023-02-05 19:14:02.72933+00,2023-02-05 19:14:02.729358+00,f,ГАЗ,A30,523157,2881340,,82,519,f,1
3305008,2023-02-06 02:51:58.059093+00,2023-02-16 22:36:35.233596+00,t,Daewoo,Nexia,219130,2881765,,16,167,f,1
3304870,2023-02-06 02:13:30.618248+00,2023-02-06 02:13:30.618293+00,f,Chevrolet,Gentra,1777712,2881681,,12,120,f,2
3304768,2023-02-06 00:56:27.777127+00,2023-02-06 00:56:27.777155+00,f,Chevrolet,Spark,1857539,2881616,,12,133,f,2
3304572,2023-02-05 20:25:49.871351+00,2023-02-05 20:25:49.871378+00,f,Chevrolet,Lacetti,250779,2881469,,12,119,f,2
3304552,2023-02-05 20:14:24.612745+00,2023-03-19 12:57:37.242729+00,f,Chevrolet,Malibu,1007069,2881458,,12,123,f,1
3304076,2023-02-05 18:12:56.66615+00,2023-02-26 15:56:20.707854+00,t,Chevrolet,Nexia 3,569242,2881117,,12,129,f,1
3304081,2023-02-05 18:13:59.347953+00,2023-02-05 18:13:59.348004+00,f,Chevrolet,Nexia 3,1859101,2881117,,12,129,f,1
3304330,2023-02-05 19:03:37.627055+00,2023-02-05 19:03:37.6271+00,f,Volvo,Volvo,1859209,2881302,13900359,76,,f,1
756472,2022-03-25 08:11:49.563994+00,2022-10-13 18:03:32.355241+00,t,Chevrolet,Damas,308505,1016500,1261276,12,114,f,1
3304027,2023-02-05 18:03:06.358939+00,2023-02-05 18:03:06.358975+00,f,Chevrolet,Labo,1858381,2881084,,12,118,f,1
3304528,2023-02-05 20:04:41.514719+00,2023-02-05 20:04:41.514749+00,f,Chevrolet,Spark,1763920,2881444,14534849,12,133,f,2
3365209,2023-02-08 06:44:28.615922+00,2023-02-08 06:44:28.615964+00,f,Chevrolet,Spark,356235,2881444,,12,133,f,1
3305295,2023-02-06 03:39:17.529387+00,2023-02-06 03:39:17.529434+00,f,Chevrolet,Cobalt,1850504,2881989,,12,111,f,2
3304167,2023-02-05 18:30:35.048559+00,2023-02-05 18:30:35.048602+00,f,Chevrolet,Nexia 3,760111,2881193,,12,129,f,1
3561664,2023-02-23 14:25:27.499927+00,2023-02-23 14:25:27.499972+00,f,Chevrolet,Cobalt,212064,2881594,,12,111,f,1
2105720,2022-11-07 16:06:09.493568+00,2022-11-07 16:06:09.493596+00,f,Chevrolet,Lacetti,1252054,978129,7586580,12,119,f,1
712305,2022-03-12 18:47:07.120092+00,2022-03-12 18:47:07.120116+00,f,Chevrolet,Gentra,500680,978129,1136590,12,120,f,1
3875337,2023-03-23 09:57:46.048931+00,2023-03-23 09:57:46.048989+00,f,Chevrolet,Gentra,2080162,2881389,,12,120,f,1
3304464,2023-02-05 19:38:30.496557+00,2023-02-05 19:38:30.496604+00,f,Chevrolet,Gentra,1156372,2881389,13900648,12,120,f,2
3304518,2023-02-05 19:58:11.102713+00,2023-02-05 19:58:11.10277+00,f,Chevrolet,Malibu 2,1834495,2881431,13900721,12,124,f,1
3304844,2023-02-06 02:02:16.533773+00,2023-02-06 02:02:16.533837+00,f,Chevrolet,Damas,1675464,2881662,,12,114,f,1
3305155,2023-02-06 03:19:35.79807+00,2023-02-06 03:19:35.798165+00,f,Ford,TRANZIT,1859597,2881868,13901666,23,,f,2
3304380,2023-02-05 19:13:17.24915+00,2023-02-21 07:21:27.838318+00,t,Chevrolet,Gentra,1859229,2881338,13900480,12,120,f,1
3401926,2023-02-10 13:12:12.133462+00,2023-02-10 13:21:32.499341+00,t,Chevrolet,Gentra,1418,2881338,,12,120,f,1
3305153,2023-02-06 03:19:26.790507+00,2023-02-06 03:19:26.790592+00,f,Chevrolet,Damas,1859622,2881827,,12,114,f,2
3305104,2023-02-06 03:10:58.705766+00,2023-02-06 03:10:58.705844+00,f,Chevrolet,Damas,1774609,2881827,,12,114,f,4
3303960,2023-02-05 17:51:04.338102+00,2023-02-05 17:51:04.338142+00,f,Chevrolet,Gentra,1847135,2881044,,12,120,f,2
3304379,2023-02-05 19:13:13.755867+00,2023-02-05 19:13:13.755896+00,f,Chevrolet,Labo,20687,2881339,13900481,12,118,f,3
3304164,2023-02-05 18:30:02.838091+00,2023-02-05 18:30:02.838135+00,f,Chevrolet,damas,1859144,2881189,,12,,f,1
3304198,2023-02-05 18:35:33.589982+00,2023-02-05 18:35:33.590011+00,f,Chevrolet,Gentra,631735,2881218,,12,120,f,3
3304373,2023-02-05 19:11:39.938276+00,2023-02-05 19:11:39.938303+00,f,Chevrolet,Damas,963379,2881334,,12,114,f,9
3303947,2023-02-05 17:48:57.614897+00,2023-02-08 15:01:18.091791+00,t,Chevrolet,Damas,144515,2881034,,12,154,f,1
3304338,2023-02-05 19:04:41.014746+00,2023-02-05 19:04:41.014857+00,f,Chevrolet,Nexia 2,1859215,2881307,,12,128,f,1
3305224,2023-02-06 03:29:41.030063+00,2023-02-06 03:29:41.030138+00,f,Daewoo,Nexia 3,1852982,2881920,,16,129,f,1
3304670,2023-02-05 21:52:47.921976+00,2023-02-05 21:52:47.921996+00,f,Chevrolet,Matiz,1859367,2881532,,12,125,f,1
3304180,2023-02-05 18:32:15.39877+00,2023-02-05 18:32:15.398817+00,f,Chevrolet,Nexia 3,1859118,2881198,13900138,12,129,f,3
3304368,2023-02-05 19:10:06.539002+00,2023-03-28 07:31:39.588507+00,t,Chevrolet,Damas,1519594,2881327,,12,114,f,5
3304743,2023-02-06 00:27:56.731655+00,2023-02-06 00:27:56.731682+00,f,ВАЗ (Lada),Kalina,1859423,2881600,,80,497,f,1
3304028,2023-02-05 18:03:23.640103+00,2023-02-05 18:03:23.640155+00,f,Chevrolet,Damas,1858831,2881086,,12,114,f,1
3304088,2023-02-05 18:14:36.885559+00,2023-02-05 18:14:36.885605+00,f,Hyundai,Highlander,645911,2881126,13900042,33,436,f,1
3305083,2023-02-06 03:07:14.261262+00,2023-02-06 03:07:14.261312+00,f,Chevrolet,Damas,1801927,2881815,,12,114,f,1
3304938,2023-02-06 02:37:17.113478+00,2023-02-06 02:37:17.113534+00,f,Changan,changan,1743896,2881721,,9,,f,1
3304086,2023-02-05 18:14:30.881971+00,2023-02-05 18:14:30.882056+00,f,Isuzu,MIDIBUS SAZNP37,1490551,2881054,13900036,35,,f,5
3303981,2023-02-05 17:55:06.294881+00,2023-02-05 17:55:06.294932+00,f,Isuzu,MIDIBUS SAZNP37,1859053,2881054,13899985,35,,f,2
3305293,2023-02-06 03:39:15.573556+00,2023-03-01 06:09:25.733471+00,t,Chevrolet,Nexia 3,691395,2881988,13901775,12,129,f,1
132898,2021-09-04 13:40:39.355392+00,2021-09-04 13:40:39.355411+00,f,Chevrolet,Cobalt,79299,172413,146036,12,111,f,2
3304185,2023-02-05 18:33:10.814975+00,2023-03-21 16:34:28.573381+00,t,Chevrolet,Cobalt,379157,2881205,,12,111,f,2
3304906,2023-02-06 02:29:02.279392+00,2023-02-06 02:29:02.279474+00,f,Chevrolet,Damas,1856568,2881702,,12,114,f,1
3304832,2023-02-06 01:55:04.627375+00,2023-02-06 01:55:04.627403+00,f,Chevrolet,Cobalt,1859468,2881654,,12,111,f,2
3304893,2023-02-06 02:25:11.263525+00,2023-02-06 02:25:11.263587+00,f,Chevrolet,Nexia 3,1569848,2881693,13901299,12,129,f,1
3304259,2023-02-05 18:47:17.926507+00,2023-02-05 18:47:17.926565+00,f,Chevrolet,Spark,1851690,2881252,13900300,12,133,f,1
3304182,2023-02-05 18:32:41.299996+00,2023-02-05 18:32:41.300046+00,f,Chevrolet,coblit,961622,2881200,,12,,f,1
3305021,2023-02-06 02:53:50.320382+00,2023-02-06 02:53:50.320435+00,f,Chevrolet,Damas,1859562,2881774,,12,114,f,1
3812967,2023-03-17 09:22:45.208516+00,2023-03-17 09:22:45.208554+00,f,Chevrolet,Nexia 3,734117,3243260,,12,129,f,1
3304234,2023-02-05 18:41:44.628794+00,2023-02-05 18:41:44.628865+00,f,Chevrolet,Cobalt,649609,2881240,13900184,12,111,f,2
3304370,2023-02-05 19:10:46.35787+00,2023-02-05 19:10:46.357904+00,f,Kia,SC5022,118852,2881329,,40,251,f,1
